source_name,task_name,model_id,split_name,hidden_dim,seeds,test_n,auroc_mean,auroc_std,auprc_mean,auprc_std,balanced_accuracy_mean,balanced_accuracy_std,exposure_delta_mean,exposure_delta_std,scaffold_exposure_delta_mean,scaffold_exposure_delta_std,nn06_exposure_delta_mean,nn06_exposure_delta_std,nn07_exposure_delta_mean,nn07_exposure_delta_std,nn08_exposure_delta_mean,nn08_exposure_delta_std,nn09_exposure_delta_mean,nn09_exposure_delta_std,density_matched_delta_mean,density_matched_delta_std,temporal_drop_mean,temporal_drop_std,runtime_sec_mean,runtime_sec_std
chembl_bioactivity,hERG_pchembl5_temporal,smiles_cnn,temporal_future,256,10,1146,0.7146809623430962,0.0439074329852551,0.9063775293051332,0.0156717438985225,0.6079096014093813,0.0521040192607462,-0.1067948350982792,0.0051990643565649,-0.1049267320230816,0.0049287704690206,,,,,-0.1049267320230816,0.0049287704690206,,,-0.1067948350982792,0.0051990643565649,0.1731407843356477,0.0465754733660675,225.0045,7.488439093028665
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,density_matched_clean,128,10,49,0.7736111111111111,0.1275919542530933,0.9681726179543824,0.0209531264569024,0.5891666666666667,0.0879678848525534,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,559.3724,154.3834446553127
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,density_matched_clean,256,10,49,0.696111111111111,0.1081137375494603,0.956041651701795,0.0228149757511169,0.4994444444444445,0.0556221822701503,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,681.2035999999999,27.538137824478987
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,exact_removed,128,10,49,0.7736111111111111,0.1275919542530933,0.9681726179543824,0.0209531264569024,0.5891666666666667,0.0879678848525534,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,593.9862999999999,74.94774049969752
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,exact_removed,256,10,49,0.696111111111111,0.1081137375494603,0.956041651701795,0.0228149757511169,0.4994444444444445,0.0556221822701503,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,673.5330999999999,26.72311349543686
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,nn08_removed,128,10,34,0.7999999999999999,0.1213208555855093,0.9578740172657336,0.0289422396626609,0.6058333333333333,0.0872456621016515,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,638.3163,16.72746657476858
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,nn08_removed,256,10,34,0.7225,0.1167142760000773,0.9402471339722982,0.0336063061541003,0.5116666666666667,0.0533853912601565,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,682.5451,26.82780079861188
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,scaffold_removed,128,10,40,0.7991428571428572,0.1036953937929624,0.9554163199632544,0.0275541098685073,0.6714285714285714,0.0667006715995928,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,598.4207,110.7404028104016
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,scaffold_removed,256,10,40,0.7377142857142858,0.0946814207147919,0.939937744606763,0.0309683212408697,0.5942857142857142,0.043892261416392,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,682.7271000000001,26.30037315495734
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,standard,128,10,1200,0.8073208462732918,0.0098804593100074,0.9181819110194752,0.0061751944501309,0.715194099378882,0.0125587452014395,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,576.2278,144.7366733325041
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,standard,256,10,1200,0.8031378105590061,0.010388859051841,0.9135643927416286,0.0082951545488758,0.708167701863354,0.0091586478376932,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,679.1396,26.76832370993745
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,temporal_future,128,10,281,0.5211309523809524,0.1007656898076373,0.9755715315327568,0.0092853323603817,0.5066163003663003,0.0428331967653533,0.0337097351621808,0.126992744652417,0.0081779891304348,0.1033299971763314,,,,,0.0073208462732919,0.1208294673779507,,,0.0337097351621808,0.126992744652417,0.2861898938923395,0.1032052448209033,713.9623,99.94089562241275
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_gru,temporal_future,256,10,281,0.5668956043956044,0.0865905201286272,0.97827453329163,0.0072039326450415,0.5253663003663004,0.0463440087210102,0.107026699447895,0.1045305747531419,0.0654235248447205,0.0907562567268985,,,,,0.0806378105590062,0.1132389373374769,,,0.107026699447895,0.1045305747531419,0.2362422061634018,0.088462766305021,814.3574,31.193268585385525
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,density_matched_clean,128,10,22,0.6394736842105264,0.0748909127666368,0.9364717289617484,0.0173350561731191,0.4605263157894737,0.0176531682434193,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,202.7258,52.57772000724262
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,density_matched_clean,256,10,22,0.680701754385965,0.0428300197043287,0.9470802892181414,0.0087622222058296,0.4657894736842105,0.0264470411082128,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,210.748,28.697473522942744
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,exact_removed,128,10,22,0.6394736842105264,0.0748909127666368,0.9364717289617484,0.0173350561731191,0.4605263157894737,0.0176531682434193,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,214.6493,14.257541471445908
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,exact_removed,256,10,22,0.680701754385965,0.0428300197043287,0.9470802892181414,0.0087622222058296,0.4657894736842105,0.0264470411082128,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,218.9641,10.606011016871516
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,nn08_removed,128,10,14,0.5961538461538463,0.0930260509419063,0.9642143753682212,0.0115011509873888,0.4576923076923077,0.0207121723351327,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,212.8593,19.88847293811166
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,nn08_removed,256,10,14,0.6230769230769231,0.1,0.9675879462417922,0.0104813936263681,0.4576923076923077,0.0269230769230769,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,218.9679,10.365203986897702
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,scaffold_removed,128,10,24,0.7481250000000002,0.0680102244151568,0.9382187284502116,0.0214770460384353,0.6775,0.0505593710403916,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,209.2406,19.440619661934647
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,scaffold_removed,256,10,24,0.78375,0.0237499999999999,0.9500161953890922,0.0065145989213828,0.7,0.0273861278752582,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,217.0235,10.51816661067887
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,standard,128,10,1200,0.7977992035934743,0.0040749014464994,0.9064417368371464,0.0041451144796519,0.6959077380952381,0.0168807169728225,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,211.9263,18.47447080189308
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,standard,256,10,1200,0.7962413538910935,0.0036653906554371,0.9047981985386404,0.0027558940758268,0.6943287037037037,0.0109502869950229,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,220.7236,10.10616556563369
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,temporal_future,128,10,115,0.58125,0.0367410869187221,0.921106098786556,0.0079387008988059,0.5245629370629371,0.0438993985830205,0.158325519382948,0.074546640180411,0.0496742035934744,0.0670409170705293,,,,,0.2016453574396282,0.0936900129732569,,,0.158325519382948,0.074546640180411,0.2165492035934743,0.0373048472570517,261.6866,27.2944592882878
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_cnn,temporal_future,256,10,115,0.5655157342657342,0.0233977307180245,0.9212020270461002,0.0104386280733545,0.5003933566433567,0.0383662848210346,0.1155395995051285,0.0432899979341486,0.0124913538910934,0.0249364157083187,,,,,0.1731644308141703,0.1009498116804878,,,0.1155395995051285,0.0432899979341486,0.2307256196253592,0.0224667127952863,248.8239,62.68034336289168
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_gru,density_matched_clean,128,10,22,0.7508771929824561,0.0542442976622466,0.9556543055689624,0.0125505646865974,0.5921052631578947,0.1326999035005029,0.0051280635761858,0.0511694932770563,0.0078802565586419,0.058763742366746,,,,,0.1444667950201804,0.1360636997481812,,,0.0051280635761858,0.0511694932770563,0.127596165649551,0.0817411271783015,671.5411999999999,234.85302436494192
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_gru,density_matched_clean,256,10,22,0.7991228070175439,0.089752746785575,0.960288220596596,0.0217596294945584,0.6271929824561404,0.14463047659973,-0.0309165473724821,0.0899807886072601,0.0107062596450617,0.0445590756548321,,,,,0.1758985673373693,0.1767997955444404,,,-0.0309165473724821,0.0899807886072601,0.1734947211835232,0.0960475696294517,778.6097,10.94894303620216
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_gru,exact_removed,128,10,22,0.7508771929824561,0.0542442976622466,0.9556543055689624,0.0125505646865974,0.5921052631578947,0.1326999035005029,0.0051280635761858,0.0511694932770563,0.0078802565586419,0.058763742366746,,,,,0.1444667950201804,0.1360636997481812,,,0.0051280635761858,0.0511694932770563,0.127596165649551,0.0817411271783015,664.8417000000001,215.2809341920692
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_gru,exact_removed,256,10,22,0.7991228070175439,0.089752746785575,0.960288220596596,0.0217596294945584,0.6271929824561404,0.14463047659973,-0.0309165473724821,0.0899807886072601,0.0107062596450617,0.0445590756548321,,,,,0.1758985673373693,0.1767997955444404,,,-0.0309165473724821,0.0899807886072601,0.1734947211835232,0.0960475696294517,779.8554999999999,10.227723893907164
