source_name,task_name,model_id,split_name,hidden_dim,seeds,test_n,auroc_mean,auroc_std,auprc_mean,auprc_std,balanced_accuracy_mean,balanced_accuracy_std,exposure_delta_mean,exposure_delta_std,scaffold_exposure_delta_mean,scaffold_exposure_delta_std,nn06_exposure_delta_mean,nn06_exposure_delta_std,nn07_exposure_delta_mean,nn07_exposure_delta_std,nn08_exposure_delta_mean,nn08_exposure_delta_std,nn09_exposure_delta_mean,nn09_exposure_delta_std,density_matched_delta_mean,density_matched_delta_std,temporal_drop_mean,temporal_drop_std,runtime_sec_mean,runtime_sec_std,source_output_dir
chembl_bioactivity,hERG_pchembl5_temporal,smiles_transformer,standard,128,10,1200,0.8336489470108696,0.0172450529729759,0.9758327085761368,0.002701396680846,0.7218297101449276,0.0147063767974904,-0.0752573914158423,0.0233541433450491,-0.0497562254029235,0.0267545012927465,,,,,,,,,,,,,241.995,138.403843426402,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu1_hERG_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,hERG_pchembl5_temporal,smiles_transformer,standard,256,10,1200,0.8402971203200483,0.0124852568203555,0.978031286076202,0.0030630986951038,0.7261322463768116,0.0201196581131698,-0.064640627274745,0.0170991555002859,-0.0407246849537853,0.0157239982077441,,,,,,,,,,,,,371.5700000000001,6.130233339767742,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu1_hERG_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,exact_removed,128,10,22,0.7359649122807018,0.1243295346224694,0.9447245036299134,0.0433147242874216,0.5438596491228069,0.0721221220740156,0.001263648124942,0.1250721288645262,-0.0721464395943562,0.0597466234483061,,,,,,,,,,,,,368.6959000000001,10.134706087992877,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,exact_removed,256,10,22,0.7535087719298246,0.1162702670836128,0.954087758759626,0.0323676291129899,0.5745614035087719,0.0929369302649872,-0.016102294581941,0.1184229889268052,-0.0713435226521163,0.0505500142793798,,,,,,,,,,,,,372.136,5.739852489393786,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,scaffold_removed,128,10,24,0.809375,0.0581787385992511,0.9520360738734428,0.0282932770308257,0.7275000000000001,0.095818839483684,0.001263648124942,0.1250721288645262,-0.0721464395943562,0.0597466234483061,,,,,,,,,,,,,368.8199,7.558502291459593,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,scaffold_removed,256,10,24,0.8087499999999999,0.0500156225593563,0.9598247900255996,0.0104662666844585,0.7225,0.0616948133962653,-0.016102294581941,0.1184229889268052,-0.0713435226521163,0.0505500142793798,,,,,,,,,,,,,374.3854,1.661464606905604,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,standard,128,10,1200,0.7372285604056439,0.0104890081025752,0.863931171363242,0.0066662518300342,0.6692708333333333,0.0122260198226554,0.001263648124942,0.1250721288645262,-0.0721464395943562,0.0597466234483061,,,,,,,,,,,,,370.7501,6.94300153319873,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,standard,256,10,1200,0.7374064773478836,0.0094167905011409,0.8679909530278023,0.0063247651626158,0.666426917989418,0.0086608848995095,-0.016102294581941,0.1184229889268052,-0.0713435226521163,0.0505500142793798,,,,,,,,,,,,,374.6747,2.2093956209787344,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu3_CYP3A4_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,density_matched_clean,128,10,22,0.7359649122807018,0.1243295346224694,0.9447245036299134,0.0433147242874216,0.5438596491228069,0.0721221220740156,,,,,,,,,,,,,,,,,346.93600000000004,38.40279353901224,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,density_matched_clean,256,10,22,0.7535087719298246,0.1162702670836128,0.954087758759626,0.0323676291129899,0.5745614035087719,0.0929369302649872,,,,,,,,,,,,,,,,,364.9964,17.094953256443844,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,nn08_removed,128,10,14,0.7461538461538462,0.2359671023104302,0.9728435880358955,0.0379390586711096,0.5307692307692309,0.1447299055555906,,,,,,,,,,,,,,,,,326.8530999999999,89.83331842078417,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,nn08_removed,256,10,14,0.7692307692307693,0.0842650088469486,0.9818257383642,0.0073916797177198,0.473076923076923,0.0246274009132032,,,,,,,,,,,,,,,,,370.5402,0.8387993562229304,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,temporal_future,128,10,115,0.6469405594405595,0.0698395393021665,0.9416789996971658,0.0141939418172824,0.5852709790209791,0.0479533735124445,,,,,,,,,,,,,,,,,401.1632,95.75114333604586,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP3A4_pchembl5_temporal,smiles_transformer,temporal_future,256,10,115,0.570236013986014,0.104041370232068,0.9195143308827852,0.0277574238265403,0.549562937062937,0.0815647035822371,,,,,,,,,,,,,,,,,439.6903,38.17964161709745,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu4_CYP3A4_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,temporal_future,128,10,184,0.6146408839779005,0.0975930791824973,0.9893621391910228,0.0045981330165387,0.50902394106814,0.0639519832660679,,,,,,,,,,,,,,,,,462.2241,13.617042817366777,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu7_CYP2C9_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,temporal_future,256,10,184,0.6697053406998158,0.0831864847782279,0.9911551870179572,0.003859079414652,0.5117863720073665,0.0701942585977271,,,,,,,,,,,,,,,,,439.1296,25.267183195599777,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu7_CYP2C9_smiles_transformer_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,density_matched_clean,128,10,49,0.6544444444444444,0.1241899679851321,0.9443866070822936,0.0217501847576784,0.5425000000000001,0.0833430549884921,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,367.53010000000006,21.04735375504485,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,density_matched_clean,256,10,49,0.7369444444444444,0.0964817036323596,0.9609285505409932,0.019116682844705,0.5605555555555556,0.097916568163859,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,376.7806,0.5378901746639346,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,exact_removed,128,10,49,0.6544444444444444,0.1241899679851321,0.9443866070822936,0.0217501847576784,0.5425000000000001,0.0833430549884921,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,354.0277,62.81133158443626,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,exact_removed,256,10,49,0.7369444444444444,0.0964817036323596,0.9609285505409932,0.019116682844705,0.5605555555555556,0.097916568163859,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,364.6905,27.053864996521305,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,nn08_removed,128,10,34,0.6795833333333332,0.1169557430540857,0.9257048927329872,0.029611963646912,0.5441666666666667,0.0840841179348923,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,343.4302,70.78884198487782,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,nn08_removed,256,10,34,0.77125,0.091675188997775,0.950594034778124,0.0264093732501398,0.5650000000000001,0.0979512350327674,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,374.3766,7.585505114361204,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,scaffold_removed,128,10,40,0.6694285714285715,0.0889306081235504,0.922259299053074,0.0260445081218732,0.5457142857142856,0.0839825054668518,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,361.9997,19.275496398536664,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,scaffold_removed,256,10,40,0.75,0.0834877480929546,0.9456608353599332,0.02521557813441,0.5771428571428572,0.1127033309903772,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,376.0985,2.757302567728114,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,standard,128,10,1200,0.7609937888198759,0.0120400456149197,0.8989205950608025,0.0065978010929727,0.6787189440993788,0.0109502578228596,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,358.9931,42.59999311373184,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,standard,256,10,1200,0.7547243788819876,0.0077312331247959,0.8992140744252257,0.0051935132537867,0.6727096273291926,0.0142409697092342,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,375.0617,5.15078782420709,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,temporal_future,128,10,281,0.3702152014652015,0.0730386312423242,0.9631908112031344,0.0066954596848194,0.4517628205128205,0.0477903382777035,0.1065493443754313,0.1164891075012306,0.0915652173913043,0.0826052873965266,,,,,0.0814104554865424,0.1091019605778421,,,0.1065493443754313,0.1164891075012306,0.3907785873546743,0.0689171455290877,425.0095,75.79599114498075,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2D6_pchembl5_temporal,smiles_transformer,temporal_future,256,10,281,0.4052655677655677,0.0859376736280888,0.9652369508413268,0.0073616131922484,0.4546703296703296,0.0248601497011664,0.0177799344375431,0.0955328685446945,0.0047243788819875,0.0840624372108957,,,,,-0.0165256211180124,0.0918234303847951,,,0.0177799344375431,0.0955328685446945,0.3494588111164198,0.0887509074822177,448.2923,10.287544381921276,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu5_CYP2D6_smiles_transformer_standard_exact_removed_scaffold_removed_nn08_removed_density_matched_clean_temporal_future
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,scaffold_removed,128,10,38,0.9390476190476192,0.0364402408946838,0.9949029089083216,0.0030406365953489,0.7819047619047619,0.1820742167583408,,,-0.1631531259762799,0.0390501183742964,,,,,,,,,,,,,349.7541,62.62310188492742,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu6_CYP2C9_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,scaffold_removed,256,10,38,0.8985714285714286,0.0777824747528953,0.9873080652733094,0.0148933115227504,0.8304761904761904,0.1005923499162734,,,-0.1194785753816655,0.0839511691816616,,,,,,,,,,,,,326.08399999999995,102.076843819742,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu6_CYP2C9_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,standard,128,10,1200,0.7758944930713392,0.0125737267238675,0.9401402990315196,0.0048431281506415,0.6536454051614359,0.0135147697977839,,,-0.1631531259762799,0.0390501183742964,,,,,,,,,,,,,351.3602,63.29478342296465,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu6_CYP2C9_smiles_transformer_standard_exact_removed_scaffold_removed
chembl_bioactivity,CYP2C9_pchembl5_temporal,smiles_transformer,standard,256,10,1200,0.7790928531897631,0.0164089308139109,0.9446563313340366,0.00552675465802,0.6572529297032416,0.0137632841425454,,,-0.1194785753816655,0.0839511691816616,,,,,,,,,,,,,321.386,109.90084583386972,/mnt/data1/zetyun/MolTrustBench/runs/endpoint_temporal_transformer_gpu1_7_20260527T075857Z/gpu6_CYP2C9_smiles_transformer_standard_exact_removed_scaffold_removed
